	tweetUrl	time	text	replies	retweets	likes	date	iso_2
1064	/Cielo_38/status/1251489533390184450	2020-04-18 07:35:30	@alferdez está olvidando a las PYMES/COMERCIOS!!!  Le paga a Artistas???  Los comercios y las pymes somos generadores de empleo!  Cambie la mirada Sr. Presidente! Mire Uruguay, US, FRANCIA! Pero principalmente URUGUAY! Apoyo desde minuto cero a las PYMES! https://twitter.com/periodismoypun2/status/1250780193524011015 …	0	0	0	2020-04-18	UY
1075	/ainsilie1/status/1251600384927375360	2020-04-18 14:56:00	OEA, Rep. Dominicana, Noruega, Uruguay, ONU, ¿para qué si no van sino solo a armar la pantomima? Conversaciones entre la Oposición separada del G4 y gobierno, ¿se ha avanzado en algo? Vean que con COVI-19, privaciones, desempleo, hiperinflación, el pueblo parece no importar...	1	0	0	2020-04-18	UY
1066	/NotiMundo2019/status/1251689487597330433	2020-04-18 20:50:03	Coronavirus en Uruguay: cifras récord de desempleo y un pronóstico sombrío para la economía http://dlvr.it/RV2BKz 	0	0	0	2020-04-18	UY
1067	/Matipatriotauru/status/1251718685552762880	2020-04-18 22:46:05	El desempleo record es culpa del Frente amplio 10,5% en febrero.... pero es muy tendensiosa esa nota ya que uruguay se va a recuperar en 2021	0	0	9	2020-04-18	UY
1065	/AmerHoy/status/1251640160103485441	2020-04-18 17:34:03	Coronavirus en Uruguay: cifras récord de desempleo y un pronóstico sombrío para la economía http://dlvr.it/RV1wqk pic.twitter.com/Whe5fMcQk4	0	0	0	2020-04-18	UY
1069	/kokeuy/status/1251386917960237059	2020-04-18 00:47:45	"29/2/2020

Desempleo 10,5%

Déficit fiscal 5%

Inflación 8,32%

Trabajadores en negro 410.000

Empleados públicos 300.000

TC USD 39,15

Crecimiento PBI 2019 0,5%

El Uruguay que entregó el Frente Amplio después de 15 años de bonanza. 

#quenoseteolvide"	0	4	4	2020-04-18	UY
1070	/Gustavo70355701/status/1251507828331819008	2020-04-18 08:48:12	La confianza en Uruguay se perdió con un desempleo de 10.5% una inflación casi del 10%, un Consumo estancado, Inversión bajando desde hace 5 años (mientras en la región crece). Eso probablemente @ladiaria no lo comete.	2	0	0	2020-04-18	UY
1071	/AmerHoy/status/1251642060215549953	2020-04-18 17:41:36	Coronavirus en Uruguay: cifras récord de desempleo y un pronóstico sombrío para la economía - https://clar.in/3exi6Vs?fromRef=twitter …	0	0	0	2020-04-18	UY
1072	/MundoClarin/status/1251641291667955712	2020-04-18 17:38:32	Coronavirus en Uruguay: cifras récord de desempleo y un pronóstico sombrío para la economía https://bit.ly/2VhKxPO 	0	4	0	2020-04-18	UY
1068	/DaniloC74166145/status/1251732809510785025	2020-04-18 23:42:12	La COVID-19, un presagio para cifras récords de desempleo en Uruguay https://es.noticias.yahoo.com/covid-19-presagio-cifras-récords-143206785.html …	0	0	0	2020-04-18	UY
1073	/daniel3637351/status/1251620000693133312	2020-04-18 16:13:56	Con la llegada de Sartori y luego por la epidemia por Coronavirus en Uruguay quedó destapada la mentira populista del Gobierno anterior sobre Empleo y nivel de pobreza donde en menos de un mes del Gobierno de coalición muchos ciudadanos con  empleos precarios y niños en las Ollas https://twitter.com/AltaFachaUy/status/1251276047875801090 …	0	4	4	2020-04-18	UY
1098	/aleportasdalmau/status/1251988705621028867	2020-04-19 16:39:02	"Aumento el desempleo en EEUU por qué en Uruguay no?
Liman a los liberalea después de años de zurdos.
Al psicólogo"	0	0	3	2020-04-19	UY
1104	/liberallmaster/status/1251945168066011136	2020-04-19 13:46:02	En Uruguay el desempleo es de menos del 8%, en cambio en Argentina es del 8,9% con más de diez veces su población.	0	0	2	2020-04-19	UY
1103	/MariaCaion/status/1251966786771333121	2020-04-19 15:11:57	Uno de los problemas que tiene pagar la deuda con 20 puntos de desempleo y 50% de los niños en la pobreza es que la gente se te muere de hambre ahora, no en el futuro. Esto aplica para la situación de corto plazo de Argentina pero también para la de mediano plazo de Uruguay	0	0	0	2020-04-19	UY
1102	/jorgema93069958/status/1251968305029619714	2020-04-19 15:17:59	Vamos arriba mi partido nacional;orgulloso del sr:presidente de la república oriental del uruguay.tengo fe q podre conseguir trabajo ya q me encuentro sin empleo desde larga data!!!	0	0	0	2020-04-19	UY
1101	/elciudadanoweb/status/1252018407609970688	2020-04-19 18:37:04	"El Banco Interamericano de Desarrollo destacó que ""la pandemia llegó en un momento de debilidad económica de la región"", ya que desde 2015 se estancó la creación de empleo formal. Dentro de Latinoamérica, Uruguay sería el más afectado 

https://www.elciudadanoweb.com/argentina-perderia-68-400-empleos-formales-en-el-escenario-mas-optimista-segun-el-bid/ …"	0	0	1	2020-04-19	UY
1100	/jorgelinakos/status/1252002286731223040	2020-04-19 17:33:00	Ah, ud dice que acá solo quedamos pobres, porque los que pueden invertir y generar empleo lo hacen en Uruguay??? Será porque gobernaron uds 30 años y fundieron el país? No era necesaria tanta sinceridad	0	0	0	2020-04-19	UY
1099	/Diegourug/status/1251989391356178435	2020-04-19 16:41:46	No hay mayor incentivo que generar las condiciones necesarias para atraer inversión. Estamos en un momento de inflexión, una oportunidad única para abrir la economía, desregular y volver a generar oportunidades y empleo.	0	0	2	2020-04-19	UY
1096	/MexicoPost/status/1251747688812613634	2020-04-19 00:41:20	La dura cifra del #desempleo alcanzada en #Uruguay, el 10,5 %, la más alta desde 2007, hace presagiar una complicada situación económica a corto plazo, cuando el informe refleje el número de parados a causa de la #crisis del #COVID-19 en los siguientes meses. pic.twitter.com/YU8IHgusz8	0	1	0	2020-04-19	UY
1095	/el_tunka/status/1252047882124959746	2020-04-19 20:34:11	"Esa es la diferencia qué tenemos. Tu y los tuyos quieren lo peor para Uruguay y su gente. Desean con todo su ser que exploté, qué el hambre y el desempleo campen.
Esa es la diferencia... Unos queremos lo mejor para TODOS y otros la destrucción para recuperar el trofeo."	2	0	2	2020-04-19	UY
1094	/ThunderMex/status/1252047598224990209	2020-04-19 20:33:03	Una buena jugada en una serie en donde Lillard se empleo a fondo para demostrar lo pecho frío que era mas tarde contra GSW...	1	0	0	2020-04-19	UY
1093	/AndreaM37233185/status/1251946060647469058	2020-04-19 13:49:35	Uruguay se caracteriza en varios aspectos por ser el reino del revés.  Esta es sólo una muestra más. Certificaciones truchas, gente que se certifica inventando sintomas es de lo más habitual. Quien tenga un empleo público conoce a varios personajes así	0	0	0	2020-04-19	UY
1092	/nonchesei/status/1251781639933497345	2020-04-19 02:56:14	Uruguay. 47.332 solicitudes de desempleo en los primeros 13 días de abril /Organizaciones vinculadas con la salud cuestionan estrategia para enfrentar pandemia /+info - Resumen Latinoamericano https://www.resumenlatinoamericano.org/2020/04/18/uruguay-47-332-solicitudes-de-desempleo-en-los-primeros-13-dias-de-abril-organizaciones-vinculadas-con-la-salud-cuestionan-estrategia-para-enfrentar-pandemia-en-uruguay-info/ …	0	0	0	2020-04-19	UY
1091	/ChNunezUy/status/1251894951811657728	2020-04-19 10:26:30	"En EE. UU. con un 4.4% dicen tener récord de desempleo en plena crisis.
En Uruguay el Frente nos dejó con un 10% de desempleo sin ningún tipo de crisis.
La izquierda dilapidó 15 años de crecimiento."	0	9	17	2020-04-19	UY
1090	/liberal_uruguay/status/1251838095894478848	2020-04-19 06:40:34	Datos no relatos. Deficit Fiscal 5 % . deuda superior al 60 % PBI. Desempleo 10.5 %	0	0	0	2020-04-19	UY
1097	/diego_vallarino/status/1251981184059523072	2020-04-19 16:09:09	Estimo que el #desempleo estará próximo al 13,5% en Abril/Mayo. Y una parte de este incremento se explica por #CoronavirusEnUruguay y otra parte relevante por ajuste de la actividad en Uruguay. Acá el gobierno debe incentivar el mercado de trabajo. pic.twitter.com/JjBFdm8TxZ	1	0	2	2020-04-19	UY
1123	/Gabote_12/status/1252327157671645184	2020-04-20 15:03:56	Hoy el uruguay en plena cosecha podría estar pagando un combustible al valor del precio del petróleo, pero no, hay que mantener el Mounstro, el empleo público ANCAP, bendito Uruguay con estado grande y gordo.	0	0	6	2020-04-20	UY
1122	/AndreGrafic/status/1252344999154348039	2020-04-20 16:14:49	#OperaciónTodosEnCasa saludos necesito volver a Vzla por la situación q se conoce, desempleo y recursos suficientes para vivir,incrementado con la pandemia,la cancilleria no da respuestas,como hicieron los q se fueron??@ernesto_talvi @Fuerza_aerea_uy @MDN_Uruguay @MRREE_Uruguay	0	0	0	2020-04-20	UY
1121	/margaretzabala1/status/1252346092894564365	2020-04-20 16:19:10	Hola buenas tardes. Por favor ¿A donde puede acudir mi esposo para anotarse en alguna lista para regresar de Montevideo a Venezuela? Se encuentra en una habitación en Montevideo, con solo dos meses de alquiler y sin empleo. Agradecida por su respuesta.	1	0	0	2020-04-20	UY
1119	/AndreGrafic/status/1252350593290498056	2020-04-20 16:37:03	Necesito volver a Vzla por la situación q se conoce,desempleo,recursos insuficientes para vivir,incrementado con la pandemia,xenofobia! estoy en Uruguay,Como hicieron los q regresaron?La @EmbaVenUruguay no da respuestas,busco ayuda @VTVcanal8 @noticierovv @NTN24ve @teleSURUruguay	0	0	0	2020-04-20	UY
1118	/AndreGrafic/status/1252351664444502019	2020-04-20 16:41:19	Necesito volver a Vzla por la situación q se conoce,desempleo,recursos insuficientes para vivir,incrementado con la pandemia,xenofobia! estoy en Uruguay,Como hicieron los q regresaron?La embajada no da respuestas,busco ayuda @jaarreaza @drodriven2 @AuciUruguay @RadioUruguayUy	1	0	0	2020-04-20	UY
1117	/LeandroFlowers3/status/1252367430464073736	2020-04-20 17:43:57	"Sin contar que en Uruguay no se habla de otra cosa que no sea de #COVID19 y eso a favorecido para que pase desapercibido homicidios, robos, femicidios, desempleo, contrato UPM2...
Si tanto le importa la salud de los uruguayos a @LuisLacallePou debería de revocar el contrato."	0	0	1	2020-04-20	UY
1116	/ExpoEmpleoUy/status/1252335673354395648	2020-04-20 15:37:46	"Estas fueron las marcas empleadoras elegidas en 2019 por los jóvenes universitarios de #Uruguay.
Cuáles serán las elegidas en 2020?
Ya está en marcha la 5ta. edición de #EmpleoSoñado
http://www.marcaempleadora.com.uy 
#EmployerBranding #empleo #marcaempleadora pic.twitter.com/JjS7bCh4ed"	0	1	3	2020-04-20	UY
1115	/EsJapones/status/1252369426126565378	2020-04-20 17:51:53	2004 desempleo 13 pct frente a 4.1 de NZ. 2019 Uruguay 8.9 NZ sigue en 4.1 pct	0	0	0	2020-04-20	UY
1114	/juan_ecorrea/status/1252283432387989504	2020-04-20 12:10:11	Osea Bellavista y Av Uruguay son el reflejo de lo miserable que es nuestra matriz de trabajo/empleo. Súmale migración, personas viviendo en la calle a una cuadra del congreso. Todo muy normal.	0	0	1	2020-04-20	UY
1120	/AndreGrafic/status/1252348707627921408	2020-04-20 16:29:34	Necesito volver a Vzla por la situación q se conoce, desempleo y recursos insuficientes para vivir, incrementado con la pandemia, estoy en Uruguay! Como hicieron los que regresaron en ese avión? La @EmbaVenUruguay no da respuestas @CancilleriaVE @RanderPena @compresidencia	0	0	0	2020-04-20	UY
1112	/Friedman_RRHH/status/1252281681379278849	2020-04-20 12:03:13	"Buscamos:
OPERARIO de máquinas de envasado de botellas y soplado de polietileno.

Postulá en:
https://www.friedman.com.uy/es/content/oportunidad-laboral?id_aviso=15199 …
#friedman #consultorafriedman #empleo #trabajo #oportunidadlaboral #uruguay #trabajouruguay #operario #envasado pic.twitter.com/0LgVqXTooE"	0	1	1	2020-04-20	UY
1111	/TuTasaUY/status/1252258222347399169	2020-04-20 10:30:00	Consejos para dominar una entrevista de trabajo #Empleo #Uruguay https://tutasa.com.uy/consejos-dominar-entrevista-de-trabajo/ … pic.twitter.com/K75fgUhhe5	0	0	0	2020-04-20	UY
1110	/ExpoEmpleoUy/status/1252227074892365824	2020-04-20 08:26:14	"Reforzamos nuestro compromiso con el #empleo de los uruguayos!
Por eso, junto a las marcas empleadoras más reconocidas ya estamos preparando #ExpoEmpleo #Uruguay
 
Única edición anual:  10 al 16 de Agosto

Y además, nos sumamos a la campaña 
@OITAmericas
#NoContagiemosAlEmpleo pic.twitter.com/Yj0b91FZBN"	0	1	2	2020-04-20	UY
1109	/CREARcomunic/status/1252335467372122114	2020-04-20 15:36:57	"Estas fueron las marcas empleadoras elegidas en 2019 por los jóvenes universitarios de #Uruguay.
Cuáles serán las elegidas en 2020?
Ya está en marcha la 5ta. edición de #EmpleoSoñado
http://www.marcaempleadora.com.uy 
#EmployerBranding #empleo #marcaempleadora pic.twitter.com/NdNGhwpZSm"	0	1	1	2020-04-20	UY
1108	/licandro1/status/1252412973630410752	2020-04-20 20:44:56	la caída del empleo en Uruguay viene desde 2005.	0	0	2	2020-04-20	UY
1107	/clgiov/status/1252403788104654855	2020-04-20 20:08:26	"Pandemia y crisis
Coronavirus en Uruguay: cifras récord de desempleo y un pronóstico sombrío para la economía
En febrero, la tasa llegó al 10,5%, la más alta desde 2007. Y se estima que será aún mayor cuando las cifras reflejen el efecto del Covid-19.

Te dejo esto, genio."	1	0	0	2020-04-20	UY
1106	/camiloernestob/status/1252121618761031680	2020-04-20 01:27:11	Lo que usted llama que el “gbno (sic) no tiene para mantener”  es por ejemplo en Alemania, Kurzarbeit, una sustitución de salario de carácter temporal, o en Uruguay subsidio al desempleo. El estado paga los salarios, la población mantiene el ingreso y las empresas no se quiebran.	1	0	0	2020-04-20	UY
1105	/CREARcomunic/status/1252222892965855234	2020-04-20 08:09:37	"Reforzamos nuestro compromiso con el #empleo de los uruguayos!
Por eso, junto a las marcas empleadoras más reconocidas ya estamos preparando #ExpoEmpleo #Uruguay 

Única edición anual: 10 al 16 de Agosto

Y además, nos sumamos a la campaña @OITAmericas
#NoContagiemosAlEmpleo pic.twitter.com/hpgczFPo2G"	0	2	2	2020-04-20	UY
1113	/Travell81002870/status/1252349270297993218	2020-04-20 16:31:48	Podremos imaginar un Uruguay sin joda, acomodos, amiguismo partidario, coimas, contrabando y sin el abuso desmedido de la mayoría de los funcionarios públicos afirmados en la seguridad de empleo? Es posible, pero este gobierno no hace milagros. Hay que denunciar lo incorrecto!!	0	0	0	2020-04-20	UY
1134	/RealpolitikTel/status/1252624154496557056	2020-04-21 10:44:05	"URUGUAY: 10 MUERTOS POR #CORONAVIRUS Y CRECIENTE TASA DE DESEMPLEO EN EL PAÍS 

EN VIVO | Seguí la conferencia de prensa del ministro de @Minterioruy, Jorge Larrañaga, por http://Realpolitik.tel pic.twitter.com/4rOSlfmArk"	1	0	4	2020-04-21	UY
1135	/gonzapessano/status/1252668852024025095	2020-04-21 13:41:42	"Hay gente que no se da cuenta de la situación económica en la que va a caer Uruguay, y la cantidad de personas que no van a volver del seguro de paro. 

El desempleo no va a bajar del 11% a fin de año"	0	0	4	2020-04-21	UY
1139	/IsmaelGrau1/status/1252639706610913280	2020-04-21 11:45:53	".@cepal_onu estima ahora para América L. y C. la mayor caída del PIB de su historia en 2020 (-5,3%), comparables con Gran Depresión de 1930 (-5%) y 1914 (-4,9%). Uruguay -4%

Desempleo medio regional subiría a 11,5% (8,1% en 2019) y pobreza a 34,7% (30,3%) pic.twitter.com/O2geAOaVAN"	1	2	1	2020-04-21	UY
1137	/FedericoMuttoni/status/1252701592563965952	2020-04-21 15:51:48	"El futuro del #trabajo, anticipado por el coronavirus (aplica para #Uruguay y #Argentina) https://www.clarin.com/opinion/futuro-trabajo-anticipado-coronavirus_0_1xdoTVPvE.html … 

vía @clarincom #empleo #COVID19 pic.twitter.com/cJmX26ZuZS"	0	5	7	2020-04-21	UY
1138	/partizanotano29/status/1252717928115568641	2020-04-21 16:56:43	"¿este es el cambio qué querian? 
Bajar sueldos ...
Liberar a los empleadores y empresarios para echar o mandar al desempleo a trabajadoras/es en plena pandemia y no dar soluciones ...
Si ; volvió la derecha a ""gobernar"" en uruguay!!!! https://twitter.com/lalocakes/status/1252322052855476229 …"	0	0	1	2020-04-21	UY
1133	/TCS_Latam/status/1252676236595298309	2020-04-21 14:11:03	"TCS Uruguay está contratando!!!
#TCSCareers #Job #Empleo #Oportunidades pic.twitter.com/SARMU6LWGh"	0	1	3	2020-04-21	UY
1136	/TCS_Latam/status/1252675851927289857	2020-04-21 14:09:31	"TCS Uruguay está contratando!!!
#TCSCareers #Job #Empleo #Oportunidades pic.twitter.com/S5GPveheC6"	0	0	2	2020-04-21	UY
1132	/primaveraenny/status/1252634408361889795	2020-04-21 11:24:50	"Que se jod. . Buen se le empleó!! En realidad no sé que hace en Uruguay. Si ""tan mal"" le va acá...que se vaya . Pero...claro: los $$$$$$ q le pagamos a este tarad. , no sé lo van a pagar en Cuba. No sé si él sabe eso...pobre tipo."	0	1	2	2020-04-21	UY
1128	/JuanBautistaUru/status/1252521893221015552	2020-04-21 03:57:44	No tan reciente, quizás en uruguay si. Ok, sigan regulando correctamente. En un tiempo veremos que tan positivo o no resultó. Tienen 5 años fomentar la creación de empleo, sino en 2024 vuelve a ganar el FA	1	0	4	2020-04-21	UY
